Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
12.37,-140.96,NaN,103.18,NaN,666.00,NaN,4.76,NaN,NaN,5.77,NaN,18.09,NaN,666.00,NaN,20.88,NaN,NaN
12.50,-139.32,NaN,102.37,NaN,666.00,NaN,5.39,NaN,NaN,5.63,NaN,17.67,NaN,666.00,NaN,20.89,NaN,NaN
12.63,-120.41,NaN,96.77,NaN,666.00,NaN,8.90,NaN,NaN,6.05,NaN,17.70,NaN,666.00,NaN,20.78,NaN,NaN
12.76,-57.71,NaN,81.48,NaN,666.00,NaN,13.59,NaN,NaN,5.85,NaN,17.75,NaN,666.00,NaN,20.26,NaN,NaN
12.90,-19.52,NaN,57.02,NaN,666.00,NaN,20.87,NaN,NaN,5.37,NaN,17.92,NaN,666.00,NaN,18.48,NaN,NaN
13.11,-11.38,NaN,33.89,NaN,666.00,NaN,17.39,NaN,NaN,4.71,NaN,16.69,NaN,666.00,NaN,18.16,NaN,NaN
13.24,-12.86,NaN,12.51,NaN,666.00,NaN,11.38,NaN,NaN,4.68,NaN,17.64,NaN,666.00,NaN,18.72,NaN,NaN
13.37,-11.38,NaN,6.44,NaN,-171.61,NaN,56.17,NaN,NaN,4.14,NaN,18.84,NaN,666.00,NaN,19.47,NaN,NaN
13.49,-10.47,NaN,5.82,NaN,-174.37,NaN,54.57,NaN,NaN,4.53,NaN,18.19,NaN,666.00,NaN,19.55,NaN,NaN
13.62,-10.67,NaN,6.44,NaN,666.00,NaN,14.36,NaN,NaN,5.29,NaN,17.71,NaN,666.00,NaN,19.19,NaN,NaN
13.75,-10.08,NaN,6.86,NaN,666.00,NaN,15.05,NaN,NaN,6.27,NaN,17.68,NaN,666.00,NaN,19.60,NaN,NaN
13.88,-7.95,NaN,5.98,NaN,666.00,NaN,23.95,NaN,NaN,5.94,NaN,18.17,NaN,666.00,NaN,20.46,NaN,NaN
14.00,-7.11,NaN,5.87,NaN,666.00,NaN,15.65,NaN,NaN,6.45,NaN,17.96,NaN,666.00,NaN,20.39,NaN,NaN
14.13,-8.74,NaN,10.03,NaN,666.00,NaN,13.67,NaN,NaN,5.87,NaN,17.75,NaN,666.00,NaN,20.97,NaN,NaN
14.25,-8.55,NaN,16.94,NaN,666.00,NaN,8.20,NaN,NaN,3.90,NaN,18.94,NaN,666.00,NaN,18.75,NaN,NaN
14.38,-21.64,NaN,31.51,NaN,666.00,NaN,9.06,NaN,NaN,-2.56,NaN,26.11,NaN,666.00,NaN,16.09,NaN,NaN
14.50,-27.62,NaN,41.97,NaN,666.00,NaN,6.23,NaN,NaN,-9.52,NaN,36.83,NaN,666.00,NaN,8.28,NaN,NaN
14.64,-29.43,NaN,45.19,NaN,666.00,NaN,6.03,NaN,NaN,-13.56,NaN,40.17,NaN,666.00,NaN,7.09,NaN,NaN
14.78,-21.32,NaN,32.96,NaN,666.00,NaN,8.52,NaN,NaN,-13.73,NaN,37.67,NaN,666.00,NaN,8.95,NaN,NaN
14.90,-11.99,NaN,11.28,NaN,666.00,NaN,17.03,NaN,NaN,-9.11,NaN,24.91,NaN,666.00,NaN,16.65,NaN,NaN
15.03,-2.76,NaN,5.09,NaN,666.00,NaN,11.80,NaN,NaN,-4.96,NaN,16.40,NaN,666.00,NaN,27.36,NaN,NaN
15.16,-7.33,NaN,11.30,NaN,666.00,NaN,12.91,NaN,NaN,-6.74,NaN,22.99,NaN,666.00,NaN,15.05,NaN,NaN
15.38,-8.35,NaN,16.11,NaN,666.00,NaN,12.37,NaN,NaN,-7.34,NaN,27.54,NaN,666.00,NaN,12.84,NaN,NaN
15.50,-8.33,NaN,16.18,NaN,666.00,NaN,12.92,NaN,NaN,-7.49,NaN,28.22,NaN,666.00,NaN,13.04,NaN,NaN
15.62,-3.95,NaN,7.70,NaN,666.00,NaN,15.92,NaN,NaN,-3.83,NaN,22.22,NaN,666.00,NaN,16.59,NaN,NaN
15.75,-0.71,NaN,4.48,NaN,666.00,NaN,15.80,NaN,NaN,-2.35,NaN,20.84,NaN,666.00,NaN,22.57,NaN,NaN
15.88,-1.77,NaN,9.32,NaN,666.00,NaN,12.62,NaN,NaN,-3.48,NaN,20.98,NaN,666.00,NaN,16.35,NaN,NaN
16.01,-8.56,NaN,30.41,NaN,666.00,NaN,8.95,NaN,NaN,-9.16,NaN,36.66,NaN,666.00,NaN,14.71,NaN,NaN
16.14,-21.35,NaN,52.88,NaN,666.00,NaN,4.83,NaN,NaN,-15.55,NaN,52.64,NaN,666.00,NaN,11.00,NaN,NaN
16.27,-55.10,NaN,74.82,NaN,666.00,NaN,3.70,NaN,NaN,-43.64,NaN,71.51,NaN,666.00,NaN,5.15,NaN,NaN
16.40,-81.75,NaN,85.77,NaN,666.00,NaN,3.84,NaN,NaN,-75.69,NaN,84.58,NaN,666.00,NaN,4.66,NaN,NaN
16.53,-88.54,NaN,89.22,NaN,666.00,NaN,5.07,NaN,NaN,-95.52,NaN,92.11,NaN,666.00,NaN,0.54,NaN,NaN
16.66,-89.69,NaN,89.84,NaN,666.00,NaN,4.92,NaN,NaN,-97.19,NaN,92.76,NaN,666.00,NaN,0.76,NaN,NaN
16.79,-95.28,NaN,91.81,NaN,666.00,NaN,7.18,NaN,NaN,-100.31,NaN,92.34,NaN,666.00,NaN,5.89,NaN,NaN
17.01,-154.14,NaN,96.24,NaN,666.00,NaN,12.87,NaN,NaN,-108.59,NaN,92.00,NaN,666.00,NaN,13.63,NaN,NaN
17.14,117.58,NaN,99.20,NaN,666.00,NaN,10.89,NaN,NaN,90.78,NaN,90.24,NaN,666.00,NaN,20.22,NaN,NaN
17.27,101.85,NaN,100.52,NaN,666.00,NaN,10.64,NaN,NaN,89.45,NaN,89.26,NaN,666.00,NaN,9.61,NaN,NaN
17.40,90.51,NaN,91.07,NaN,666.00,NaN,18.16,NaN,NaN,83.57,NaN,70.87,NaN,666.00,NaN,26.20,NaN,NaN
17.53,88.88,NaN,84.46,NaN,666.00,NaN,23.29,NaN,NaN,93.97,NaN,-132.28,NaN,666.00,NaN,24.90,NaN,NaN
17.65,86.50,NaN,0.84,NaN,-126.00,NaN,36.80,NaN,NaN,79.83,NaN,-54.46,NaN,666.00,NaN,22.83,NaN,NaN
17.77,82.04,NaN,0.07,NaN,666.00,NaN,20.68,NaN,NaN,69.14,NaN,-30.54,NaN,-154.63,NaN,35.36,NaN,NaN
17.90,85.95,NaN,-19.85,NaN,666.00,NaN,18.92,NaN,NaN,69.72,NaN,-28.14,NaN,-149.63,NaN,36.53,NaN,NaN
18.03,87.51,NaN,-14.97,NaN,666.00,NaN,24.03,NaN,NaN,71.30,NaN,-17.09,NaN,-138.35,NaN,37.45,NaN,NaN
18.16,83.15,NaN,78.26,NaN,666.00,NaN,29.34,NaN,NaN,74.46,NaN,49.57,NaN,-34.39,NaN,37.19,NaN,NaN
18.29,80.34,NaN,83.57,NaN,666.00,NaN,16.26,NaN,NaN,68.86,NaN,70.49,NaN,666.00,NaN,25.84,NaN,NaN
18.43,-57.16,NaN,88.74,NaN,666.00,NaN,9.76,NaN,NaN,24.33,NaN,78.20,NaN,666.00,NaN,5.37,NaN,NaN
18.66,-62.06,NaN,77.36,NaN,666.00,NaN,7.72,NaN,NaN,-31.57,NaN,68.39,NaN,666.00,NaN,15.19,NaN,NaN
18.78,-63.23,NaN,76.94,NaN,666.00,NaN,2.73,NaN,NaN,-38.68,NaN,66.64,NaN,666.00,NaN,13.73,NaN,NaN
18.91,-59.01,NaN,77.22,NaN,666.00,NaN,1.53,NaN,NaN,-34.93,NaN,66.84,NaN,666.00,NaN,12.15,NaN,NaN
19.03,-30.92,NaN,79.09,NaN,666.00,NaN,9.97,NaN,NaN,-11.80,NaN,66.65,NaN,666.00,NaN,19.11,NaN,NaN
19.17,55.95,NaN,80.41,NaN,666.00,NaN,16.84,NaN,NaN,19.78,NaN,66.19,NaN,-48.52,NaN,31.62,NaN,NaN
19.29,77.59,NaN,79.83,NaN,666.00,NaN,16.83,NaN,NaN,54.28,NaN,65.95,NaN,-46.43,NaN,38.64,NaN,NaN
19.43,79.68,NaN,67.78,NaN,666.00,NaN,18.43,NaN,NaN,60.66,NaN,52.46,NaN,-43.94,NaN,51.53,NaN,NaN
19.56,82.85,NaN,45.37,NaN,666.00,NaN,23.91,NaN,NaN,73.65,NaN,4.85,NaN,-143.57,NaN,33.38,NaN,NaN
19.68,86.12,-33.15,-54.97,-29.12,666.00,77.05,12.44,90.00,90.00,69.90,146.85,-26.98,-150.88,-152.50,-102.95,35.94,104.04,-180.00
19.81,65.60,-33.15,9.75,-29.12,-172.53,77.05,33.70,90.00,90.00,61.19,146.85,21.27,-150.88,-127.76,-102.95,40.53,104.04,-180.00
19.93,37.89,-33.15,37.74,-29.12,-163.17,77.05,38.40,90.00,90.00,49.14,146.85,34.10,-150.88,666.00,-102.95,28.72,104.04,-180.00
20.06,4.55,-33.15,42.38,-29.12,666.00,77.05,28.34,90.00,90.00,29.45,146.85,40.01,-150.88,666.00,-102.95,5.58,104.04,-180.00
20.20,-20.95,-33.15,34.34,-29.12,666.00,77.05,16.38,90.00,90.00,-1.09,146.85,39.56,-150.88,666.00,-102.95,13.71,104.04,-180.00
20.33,-29.66,-33.15,18.87,-29.12,666.00,77.05,11.31,90.00,90.00,-25.63,146.85,26.10,-150.88,666.00,-102.95,14.81,104.04,-180.00
20.48,-30.28,-33.15,16.76,-29.12,666.00,77.05,10.97,90.00,90.00,-25.74,146.85,9.29,-150.88,666.00,-102.95,8.72,104.04,-180.00
20.60,-26.63,-33.15,15.33,-29.12,666.00,77.05,2.30,90.00,90.00,-21.56,146.85,22.34,-150.88,666.00,-102.95,5.54,104.04,-180.00
20.73,-13.82,-33.15,30.15,-29.12,666.00,77.05,21.20,90.00,90.00,-9.63,146.85,32.39,-150.88,666.00,-102.95,16.73,104.04,-180.00
20.86,4.71,-33.15,38.08,-29.12,-20.30,77.05,31.71,90.00,90.00,12.32,146.85,38.02,-150.88,666.00,-102.95,22.50,104.04,-180.00
21.00,23.08,-33.15,31.12,-29.12,-15.67,77.05,38.78,90.00,90.00,24.23,146.85,36.24,-150.88,12.58,-102.95,41.33,104.04,-180.00
21.13,19.89,-33.15,8.12,-29.12,173.26,77.05,60.42,90.00,90.00,34.32,146.85,20.65,-150.88,-134.12,-102.95,54.30,104.04,-180.00
21.25,15.88,-33.15,4.40,-29.12,-163.40,77.05,40.15,90.00,90.00,9.21,146.85,26.71,-150.88,47.58,-102.95,75.81,104.04,-180.00
21.37,13.77,-33.15,4.66,-29.12,666.00,77.05,28.18,90.00,90.00,11.38,146.85,15.80,-150.88,53.80,-102.95,61.26,104.04,-180.00
21.50,9.37,-33.15,7.56,-29.12,666.00,77.05,14.27,90.00,90.00,7.21,146.85,29.41,-150.88,666.00,-102.95,28.67,104.04,-180.00
21.63,5.11,-33.15,13.32,-29.12,666.00,77.05,3.40,90.00,90.00,4.66,146.85,26.27,-150.88,666.00,-102.95,28.62,104.04,-180.00
21.76,-1.89,-33.15,15.87,-29.12,666.00,77.05,7.33,90.00,90.00,0.61,146.85,25.61,-150.88,666.00,-102.95,16.91,104.04,-180.00
21.88,-1.77,-33.15,14.65,-29.12,666.00,77.05,7.46,90.00,90.00,-0.98,146.85,26.50,-150.88,666.00,-102.95,17.08,104.04,-180.00
22.01,-1.68,-33.15,12.93,-29.12,666.00,77.05,9.23,90.00,90.00,-1.78,146.85,25.72,-150.88,666.00,-102.95,21.24,104.04,-180.00
22.14,-0.68,-33.15,11.98,-29.12,666.00,77.05,12.97,90.00,90.00,-1.56,146.85,27.26,-150.88,66.54,-102.95,30.77,104.04,-180.00
22.29,-1.52,-33.15,12.15,-29.12,666.00,77.05,12.58,90.00,90.00,-2.30,146.85,26.49,-150.88,66.17,-102.95,30.70,104.04,-180.00
22.42,-1.17,-33.15,11.89,-29.12,666.00,77.05,11.43,90.00,90.00,-1.64,146.85,26.22,-150.88,65.97,-102.95,30.60,104.04,-180.00
22.54,-1.97,-33.15,11.84,-29.12,666.00,77.05,11.11,90.00,90.00,-2.06,146.85,25.98,-150.88,66.43,-102.95,31.36,104.04,-180.00
22.67,-2.75,-33.15,12.09,-29.12,666.00,77.05,12.09,90.00,90.00,-2.80,146.85,25.90,-150.88,65.39,-102.95,31.16,104.04,-180.00
22.79,-3.13,-33.15,12.30,-29.12,666.00,77.05,12.22,90.00,90.00,-3.70,146.85,25.37,-150.88,63.11,-102.95,31.21,104.04,-180.00
22.92,-3.22,-33.15,12.41,-29.12,666.00,77.05,12.28,90.00,90.00,-3.81,146.85,25.40,-150.88,63.38,-102.95,31.52,104.04,-180.00
23.04,-3.25,-33.15,12.61,-29.12,666.00,77.05,12.75,90.00,90.00,-3.22,146.85,24.70,-150.88,62.83,-102.95,30.57,104.04,-180.00
23.17,-3.04,-33.15,12.79,-29.12,666.00,77.05,13.45,90.00,90.00,-2.94,146.85,24.41,-150.88,61.96,-102.95,30.34,104.04,-180.00
23.30,-2.58,-33.15,12.79,-29.12,666.00,77.05,13.59,90.00,90.00,-2.77,146.85,24.38,-150.88,61.07,-102.95,30.01,104.04,-180.00
23.43,-2.34,-33.15,12.80,-29.12,666.00,77.05,14.98,90.00,90.00,-2.69,146.85,24.33,-150.88,61.01,-102.95,30.02,104.04,-180.00
23.55,-2.27,-33.15,12.81,-29.12,666.00,77.05,16.06,90.00,90.00,-2.75,146.85,24.19,-150.88,666.00,-102.95,29.69,104.04,-180.00
23.68,0.14,-33.15,11.32,-29.12,666.00,77.05,14.21,90.00,90.00,-3.64,146.85,25.01,-150.88,59.38,-102.95,30.59,104.04,-180.00
23.81,0.70,-33.15,11.03,-29.12,666.00,77.05,13.33,90.00,90.00,-3.86,146.85,25.30,-150.88,58.87,-102.95,30.70,104.04,-180.00
23.93,0.92,-33.15,10.98,-29.12,666.00,77.05,13.53,90.00,90.00,-3.91,146.85,25.12,-150.88,58.18,-102.95,30.68,104.04,-180.00
24.06,1.03,-33.15,10.98,-29.12,666.00,77.05,13.64,90.00,90.00,-3.95,146.85,24.97,-150.88,57.69,-102.95,30.56,104.04,-180.00
