Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
11.90,2.67,8.04,12.57,-15.76,666.00,-56.44,15.12,27.88,-35.79,-1.08,25.94,18.82,-26.78,666.00,89.73,20.71,55.31,-37.14
12.05,-1.60,8.04,14.08,-15.76,666.00,-56.44,13.96,27.88,-35.79,-6.27,25.94,17.59,-26.78,666.00,89.73,20.48,55.31,-37.14
12.19,-2.16,8.04,12.03,-15.76,666.00,-56.44,19.22,27.88,-35.79,-7.99,-50.84,17.39,-5.87,666.00,72.88,27.67,79.48,-113.43
12.45,-1.16,8.04,11.37,-15.76,666.00,-56.44,25.42,27.88,-35.79,-5.99,25.94,18.65,-26.78,666.00,89.73,29.30,55.31,-37.14
12.58,-1.43,8.04,11.46,-15.76,666.00,-56.44,27.85,27.88,-35.79,-4.15,25.94,18.92,-26.78,666.00,89.73,29.10,55.31,-37.14
12.71,-0.48,8.04,9.89,-15.76,13.02,-56.44,31.33,27.88,-35.79,-3.78,-50.84,18.83,-5.87,28.36,72.88,31.87,79.48,-113.43
12.85,1.74,8.04,8.90,-15.76,16.77,-56.44,38.55,27.88,-35.79,-1.53,25.94,16.55,-26.78,666.00,89.73,27.95,55.31,-37.14
12.98,5.71,8.04,9.40,-15.76,20.38,-56.44,52.10,27.88,-35.79,-1.41,25.94,14.94,-26.78,666.00,89.73,26.51,55.31,-37.14
13.10,15.48,8.04,13.46,-15.76,-153.02,-56.44,66.98,27.88,-35.79,-1.04,-50.84,14.95,-5.87,666.00,72.88,25.49,79.48,-113.43
13.23,19.65,8.04,14.93,-15.76,-148.48,-56.44,86.59,27.88,-35.79,-1.24,25.94,14.30,-26.78,666.00,89.73,24.26,55.31,-37.14
13.36,11.61,8.04,16.22,-15.76,22.96,-56.44,83.28,27.88,-35.79,-1.82,25.94,14.19,-26.78,666.00,89.73,22.63,55.31,-37.14
13.50,9.32,8.04,16.25,-15.76,19.58,-56.44,84.06,27.88,-35.79,-2.48,25.94,14.13,-26.78,666.00,89.73,22.71,55.31,-37.14
13.62,5.67,8.04,20.06,-15.76,27.02,-56.44,101.54,27.88,-35.79,-2.18,25.94,13.40,-26.78,666.00,89.73,22.79,55.31,-37.14
13.76,2.91,21.50,17.29,-2.57,24.48,45.38,102.73,27.88,-35.79,-1.84,-14.85,14.13,-23.90,666.00,-23.16,23.68,55.31,-37.14
13.89,2.88,8.04,10.44,-15.76,20.13,-56.44,99.22,27.88,-35.79,-1.82,25.94,14.17,-26.78,666.00,89.73,24.53,55.31,-37.14
14.03,2.50,8.04,16.55,-15.76,12.99,-56.44,91.36,27.88,-35.79,-1.96,25.94,14.17,-26.78,666.00,89.73,25.32,55.31,-37.14
14.16,2.07,8.04,13.97,-15.76,16.86,-56.44,96.92,27.88,-35.79,-1.94,25.94,14.17,-26.78,666.00,89.73,25.37,55.31,-37.14
14.29,-0.82,8.04,9.31,-15.76,4.57,-56.44,81.74,27.88,-35.79,-1.96,25.94,14.28,-26.78,666.00,89.73,25.27,55.31,-37.14
14.43,11.97,8.04,4.12,-15.76,-171.27,-56.44,68.38,27.88,-35.79,-1.95,25.94,14.47,-26.78,666.00,89.73,25.13,55.31,-37.14
14.56,8.03,8.04,3.01,-15.76,176.07,-56.44,81.73,27.88,-35.79,-1.69,25.94,14.91,-26.78,666.00,89.73,24.40,55.31,-37.14
14.69,8.07,8.04,2.36,-15.76,177.15,-56.44,81.80,27.88,-35.79,-1.55,25.94,15.65,-26.78,666.00,89.73,24.50,55.31,-37.14
14.83,7.77,8.04,3.33,-15.76,177.73,-56.44,81.85,27.88,-35.79,-1.57,25.94,15.00,-26.78,666.00,89.73,24.53,55.31,-37.14
14.96,8.26,8.04,3.46,-15.76,178.04,-56.44,81.44,27.88,-35.79,-1.21,25.94,15.40,-26.78,666.00,89.73,24.32,55.31,-37.14
15.19,8.05,8.04,2.93,-15.76,177.45,-56.44,81.90,27.88,-35.79,-1.05,25.94,15.57,-26.78,666.00,89.73,24.23,55.31,-37.14
15.33,7.74,8.04,2.62,-15.76,176.75,-56.44,82.33,27.88,-35.79,-1.02,25.94,15.36,-26.78,666.00,89.73,24.48,55.31,-37.14
15.46,7.74,8.04,2.32,-15.76,176.14,-56.44,81.91,27.88,-35.79,-0.99,25.94,15.20,-26.78,666.00,89.73,24.18,55.31,-37.14
15.60,6.97,90.95,1.74,-90.68,-175.90,172.33,80.22,6.48,115.61,-0.90,25.94,15.39,-26.78,666.00,89.73,24.05,55.31,-37.14
15.73,6.39,8.04,0.13,-15.76,-179.92,-56.44,81.54,27.88,-35.79,-0.65,25.94,15.66,-26.78,666.00,89.73,24.04,55.31,-37.14
15.86,7.49,8.04,0.32,-15.76,-170.51,-56.44,72.09,27.88,-35.79,-0.56,25.94,16.39,-26.78,666.00,89.73,23.92,55.31,-37.14
16.00,8.31,90.95,1.09,-90.68,-171.23,172.33,69.25,6.48,115.61,0.65,25.94,15.65,-26.78,666.00,89.73,23.35,55.31,-37.14
16.13,8.77,8.04,1.61,-15.76,-169.05,-56.44,71.79,27.88,-35.79,0.47,25.94,16.18,-26.78,666.00,89.73,23.33,55.31,-37.14
16.26,8.60,8.04,2.38,-15.76,-168.87,-56.44,72.23,27.88,-35.79,0.40,25.94,15.77,-26.78,666.00,89.73,22.99,55.31,-37.14
16.39,8.40,90.95,3.75,-90.68,-171.48,172.33,72.98,6.48,115.61,0.75,25.94,14.11,-26.78,666.00,89.73,22.44,55.31,-37.14
